id,correct
0,1
1,0
2,0
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,0
11,0
12,1
13,0
14,1
15,1
16,1
17,1
18,0
19,0
20,1
21,1
22,1
23,1
24,0
25,1
26,1
27,1
28,1
29,0
30,1
31,1
32,1
33,1
34,0
35,1
36,0
37,1
38,0
39,1
40,0
41,0
42,0
43,1
44,0
45,1
46,0
47,0
48,1
49,0
50,1
51,1
52,1
53,0
54,1
55,0
56,1
57,1
58,1
59,1
60,0
61,0
62,1
63,1
64,1
65,1
66,0
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,0
75,1
76,1
77,1
78,1
79,0
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,0
92,0
93,1
94,1
95,0
96,1
97,1
98,1
99,0
100,0
101,0
102,0
103,1
104,1
105,1
106,0
107,1
108,0
109,1
110,0
111,1
112,1
113,0
114,1
115,1
116,1
117,0
118,0
119,1
120,0
121,0
122,1
123,1
124,1
125,0
126,1
127,0
128,1
129,0
130,0
131,1
132,0
133,1
134,0
135,1
136,1
137,1
138,0
139,0
140,1
141,1
142,0
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,0
154,1
155,1
156,0
157,0
158,1
159,1
160,1
161,1
162,1
163,1
164,0
165,1
166,1
167,0
168,0
169,1
170,1
171,1
172,0
173,0
174,1
175,1
176,1
177,0
178,1
179,0
180,1
181,1
182,1
183,1
184,1
185,1
186,0
187,1
188,1
189,1
190,1
191,0
192,0
193,1
194,0
195,1
196,0
197,0
198,0
199,1
200,0
201,0
202,0
203,0
204,0
205,1
206,1
207,1
208,0
209,1
210,0
211,0
212,0
213,1
214,0
215,1
216,1
217,0
218,0
219,1
220,0
221,0
222,1
223,1
224,1
225,0
226,0
227,0
228,0
229,0
230,1
231,1
232,1
233,0
234,1
235,1
236,1
237,1
238,1
239,1
240,0
241,1
242,0
243,1
244,0
245,0
246,1
247,0
248,0
249,0
250,0
251,1
252,1
253,1
254,1
255,1
256,1
257,0
258,1
259,0
260,1
261,1
262,0
263,1
264,1
265,0
266,1
267,0
268,1
269,0
270,1
271,0
272,1
273,0
274,1
275,0
276,0
277,0
278,1
279,0
280,0
281,0
282,1
283,1
284,1
285,1
286,0
287,0
288,0
289,0
290,0
291,0
292,1
293,0
294,1
295,1
296,1
297,1
298,0
299,1
300,0
301,1
302,1
303,0
304,1
305,1
306,1
307,1
308,1
309,1
310,1
311,1
312,1
313,0
314,1
315,0
316,1
317,1
318,1
319,0
320,0
321,1
322,1
323,0
324,1
325,1
326,1
327,1
328,0
329,1
330,1
331,1
332,1
333,0
334,0
335,1
336,1
337,1
338,1
339,1
340,0
341,0
342,1
343,0
344,1
345,0
346,0
347,1
348,1
349,0
350,1
351,1
352,1
353,1
354,0
355,1
356,0
357,1
358,1
359,0
360,1
361,1
362,0
363,0
364,1
365,1
366,0
367,1
368,0
369,0
370,1
371,1
372,0
373,0
374,0
375,0
376,1
377,1
378,1
379,1
380,1
381,0
382,1
383,1
384,1
385,1
386,1
387,0
388,0
389,1
390,0
391,0
392,1
393,1
394,1
395,0
396,0
397,1
398,1
399,1
400,1
401,0
402,1
403,1
404,1
405,1
406,0
407,1
408,0
409,0
410,0
411,0
412,0
413,0
414,1
415,1
416,1
417,0
418,1
419,0
420,1
421,1
422,1
423,0
424,1
425,1
426,1
427,0
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,0
438,0
439,0
440,0
441,1
442,1
443,1
444,1
445,0
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,0
454,0
455,1
456,1
457,1
458,1
459,0
460,1
461,1
462,1
463,0
464,0
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,0
473,1
474,1
475,0
476,0
477,1
478,1
479,1
480,0
481,1
482,0
483,0
484,1
485,1
486,1
487,1
488,0
489,1
490,1
491,0
492,1
493,0
494,1
495,0
496,0
497,1
498,1
499,1
500,1
501,1
502,0
503,1
504,0
505,1
506,0
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,0
517,1
518,1
519,0
520,1
521,1
522,0
523,1
524,1
525,0
526,1
527,0
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,0
536,1
537,1
538,1
539,0
540,1
541,0
542,1
543,1
544,1
545,1
546,0
547,1
548,0
549,1
550,1
551,1
552,1
553,0
554,0
555,1
556,1
557,0
558,0
559,0
560,1
561,1
562,1
563,1
564,0
565,1
566,0
567,1
568,0
569,0
570,1
571,0
572,1
573,1
574,1
575,0
576,1
577,0
578,1
579,1
580,1
581,0
582,1
583,1
584,0
585,1
586,1
587,0
588,0
589,0
590,1
591,1
592,0
593,0
594,1
595,0
596,0
597,0
598,0
599,0
600,0
601,1
602,1
603,1
604,1
605,1
606,1
607,0
608,1
609,1
610,1
611,1
612,1
613,1
614,0
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,0
625,1
626,1
627,1
628,1
629,1
630,0
631,1
632,1
633,1
634,1
635,1
636,0
637,1
638,1
639,0
640,1
641,0
642,0
643,1
644,0
645,1
646,1
647,0
648,0
649,0
650,1
651,1
652,1
653,0
654,1
655,1
656,1
657,0
658,1
659,1
660,0
661,0
662,1
663,1
664,0
665,1
666,1
667,1
668,0
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,0
677,1
678,1
679,0
680,1
681,1
682,1
683,1
684,1
685,0
686,0
687,1
688,1
689,1
690,1
691,0
692,1
693,1
694,1
695,1
696,1
697,0
698,0
699,1
700,0
701,0
702,1
703,1
704,0
705,1
706,0
707,1
708,1
709,0
710,1
711,1
712,0
713,1
714,0
715,0
716,1
717,0
718,0
719,0
720,1
721,1
722,0
723,0
724,0
725,1
726,1
727,0
728,1
729,1
730,0
731,0
732,1
733,1
734,0
735,0
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,0
744,1
745,0
746,1
747,1
748,1
749,0
750,1
751,0
752,1
753,0
754,0
755,0
756,1
757,1
758,1
759,1
760,0
761,0
762,0
763,0
764,1
765,1
766,1
767,1
768,1
769,0
770,1
771,1
772,1
773,1
774,0
775,1
776,0
777,1
778,1
779,1
780,0
781,1
782,0
783,0
784,1
785,1
786,0
787,1
788,1
789,1
790,1
791,1
792,1
793,1
794,1
795,0
796,0
797,1
798,0
799,0
800,0
801,0
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,0
816,1
817,1
818,0
819,1
820,0
821,1
822,1
823,0
824,1
825,1
826,0
827,0
828,1
829,1
830,0
831,1
832,1
833,0
834,1
835,1
836,1
837,0
838,0
839,1
840,1
841,1
842,0
843,1
844,1
845,1
846,1
847,0
848,0
849,1
850,1
851,1
852,0
853,1
854,1
855,1
856,1
857,0
858,1
859,0
860,0
861,1
862,1
863,1
864,0
865,1
866,1
867,1
868,1
869,1
870,1
871,0
872,0
873,0
874,0
875,1
876,0
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,1
896,0
897,1
898,1
899,1
900,1
901,1
902,1
903,0
904,1
905,0
906,1
907,0
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,0
926,1
927,0
928,1
929,0
930,1
931,0
932,0
933,1
934,0
935,0
936,1
937,1
938,1
939,1
940,1
941,0
942,1
943,0
944,0
945,1
946,0
947,0
948,0
949,0
950,0
951,0
952,1
953,0
954,0
955,0
956,0
957,1
958,0
959,1
960,1
961,1
962,0
963,0
964,1
965,1
966,1
967,1
968,0
969,1
970,0
971,0
972,0
973,1
974,0
975,0
976,0
977,0
978,1
979,0
980,1
981,1
982,1
983,0
984,1
985,0
986,0
987,1
988,1
989,1
990,0
991,0
992,1
993,0
994,0
995,1
996,1
997,0
998,0
999,0
1000,1
1001,1
1002,0
1003,0
1004,0
1005,0
1006,1
1007,0
1008,0
1009,1
1010,1
1011,0
1012,0
1013,1
1014,1
1015,0
1016,1
1017,1
1018,0
1019,0
1020,1
1021,1
1022,1
1023,0
1024,1
1025,0
1026,0
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,0
1037,1
1038,1
1039,1
1040,1
1041,0
1042,0
1043,1
1044,1
1045,0
1046,1
1047,1
1048,0
1049,1
1050,1
1051,1
1052,1
1053,0
1054,0
1055,0
1056,1
1057,0
1058,0
1059,1
1060,1
1061,1
1062,1
1063,0
1064,0
1065,0
1066,1
1067,1
1068,1
1069,0
1070,1
1071,0
1072,1
1073,1
1074,1
1075,1
1076,0
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,0
1084,1
1085,1
1086,1
1087,0
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,0
1101,0
1102,1
1103,0
1104,0
1105,1
1106,1
1107,0
1108,1
1109,1
1110,1
1111,0
1112,0
1113,0
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,0
1121,0
1122,0
1123,1
1124,0
1125,1
1126,0
1127,1
1128,1
1129,1
1130,1
1131,1
1132,0
1133,1
1134,1
1135,0
1136,1
1137,0
1138,0
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,0
1155,0
1156,1
1157,1
1158,0
1159,1
1160,0
1161,1
1162,0
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,0
1171,1
1172,1
1173,0
1174,1
1175,0
1176,1
1177,0
1178,0
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,0
1188,1
1189,0
1190,1
1191,1
1192,1
1193,1
1194,0
1195,0
1196,0
1197,0
1198,1
1199,0
1200,1
1201,0
1202,1
1203,0
1204,0
1205,1
1206,1
1207,1
1208,0
1209,1
1210,0
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,0
1218,0
1219,1
1220,0
1221,0
1222,0
1223,0
1224,1
1225,1
1226,0
1227,0
1228,1
1229,1
1230,1
