id,correct
0,1
1,1
2,1
3,1
4,1
5,1
6,0
7,1
8,1
9,1
10,1
11,0
12,0
13,1
14,1
15,0
16,1
17,1
18,0
19,1
20,0
21,1
22,1
23,0
24,0
25,1
26,1
27,1
28,0
29,1
30,1
31,1
32,1
33,0
34,1
35,0
36,0
37,1
38,0
39,1
40,1
41,0
42,1
43,0
44,1
45,1
46,0
47,0
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,0
59,1
60,1
61,0
62,1
63,1
64,0
65,1
66,1
67,0
68,1
69,0
70,1
71,0
72,1
73,1
74,1
75,1
76,0
77,1
78,1
79,1
80,0
81,1
82,1
83,1
84,1
85,1
86,1
87,0
88,1
89,1
90,1
91,1
92,0
93,1
94,1
95,1
96,1
97,1
98,1
99,0
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,0
120,0
121,1
122,1
123,1
124,0
125,1
126,1
127,1
128,0
129,1
130,1
131,1
132,0
133,1
134,0
135,0
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,0
147,1
148,1
149,0
150,0
151,1
152,0
153,1
154,1
155,1
156,1
157,1
158,1
159,0
160,0
161,0
162,0
163,1
164,1
165,0
166,1
167,0
168,0
169,1
170,0
171,1
172,1
173,1
174,1
175,1
176,0
177,0
178,1
179,1
180,1
181,1
182,1
183,0
184,0
185,1
186,0
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,0
195,1
196,1
197,0
198,1
199,1
200,1
201,1
202,1
203,1
204,0
205,1
206,1
207,1
208,0
209,1
210,0
211,1
212,0
213,1
214,1
215,1
216,1
217,0
218,1
219,1
220,0
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,0
232,1
233,0
234,1
235,1
236,1
237,1
238,1
239,0
240,1
241,0
242,1
243,0
244,1
245,1
246,1
247,1
248,1
249,1
250,0
251,0
252,1
253,0
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,0
264,0
265,1
266,1
267,1
268,1
269,1
270,0
271,0
272,0
273,0
274,1
275,0
276,1
277,0
278,1
279,1
280,0
281,1
282,1
283,1
284,1
285,0
286,1
287,1
288,1
289,0
290,1
291,1
292,1
293,0
294,1
295,1
296,1
297,0
298,1
299,0
300,1
301,1
302,1
303,0
304,1
305,1
306,0
307,0
308,1
309,1
310,1
311,1
312,1
313,0
314,1
315,1
316,0
317,1
318,1
319,1
320,1
321,0
322,0
323,1
324,0
325,1
326,1
327,1
328,1
329,1
330,1
331,1
332,1
333,1
334,1
335,0
336,1
337,1
338,0
339,0
340,1
341,1
342,1
343,0
344,0
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,0
355,0
356,1
357,1
358,1
359,1
360,0
361,1
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,0
371,0
372,1
373,1
374,1
375,1
376,0
377,1
378,1
379,1
380,1
381,0
382,1
383,1
384,1
385,0
386,0
387,1
388,0
389,1
390,1
391,0
392,0
393,1
394,1
395,1
396,1
397,1
398,1
399,0
400,1
401,1
402,1
403,0
404,0
405,0
406,1
407,0
408,1
409,1
410,1
411,0
412,1
413,1
414,1
415,1
416,0
417,0
418,0
419,0
420,1
421,1
422,0
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,0
431,1
432,1
433,1
434,1
435,0
436,1
437,1
438,1
439,0
440,1
441,1
442,1
443,1
444,1
445,0
446,0
447,1
448,1
449,0
450,0
451,0
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,0
460,1
461,1
462,1
463,0
464,1
465,0
466,1
467,0
468,1
469,1
470,1
471,1
472,1
473,1
474,0
475,1
476,0
477,1
478,0
479,1
480,1
481,0
482,1
483,0
484,1
485,0
486,0
487,1
488,1
489,0
490,1
491,0
492,0
493,1
494,0
495,1
496,1
497,1
498,1
499,1
500,0
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,0
518,1
519,1
520,1
521,0
522,1
523,1
524,1
525,1
526,1
527,1
528,0
529,1
530,1
531,1
532,1
533,0
534,0
535,1
536,1
537,1
538,1
539,1
540,0
541,1
542,0
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,0
551,0
552,1
553,1
554,1
555,1
556,0
557,1
558,1
559,1
560,0
561,1
562,1
563,1
564,0
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,0
578,1
579,1
580,1
581,1
582,1
583,0
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,0
594,0
595,1
596,0
597,0
598,0
599,1
600,1
601,0
602,1
603,1
604,1
605,1
606,1
607,1
608,0
609,0
610,0
611,1
612,1
613,0
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,0
625,0
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,0
637,1
638,0
639,0
640,1
641,1
642,0
643,1
644,1
645,1
646,1
647,0
648,1
649,1
650,1
651,1
652,1
653,1
654,0
655,1
656,0
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,0
669,1
670,0
671,1
672,1
673,0
674,0
675,1
676,0
677,1
678,1
679,0
680,0
681,0
682,0
683,0
684,0
685,1
686,0
687,1
688,0
689,1
690,1
691,1
692,0
693,1
694,1
695,1
696,1
697,0
698,1
699,1
700,1
701,1
702,0
703,1
704,1
705,1
706,1
707,1
708,0
709,0
710,1
711,1
712,0
713,0
714,0
715,1
716,1
717,1
718,1
719,0
720,1
721,1
722,1
723,1
724,0
725,0
726,1
727,0
728,0
729,1
730,1
731,1
732,1
733,0
734,0
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,0
763,1
764,1
765,1
766,1
767,1
768,0
769,1
770,1
771,1
772,1
773,0
774,1
775,1
776,1
777,1
778,0
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,0
